,Unnamed: 0,State_Name,State_ab,Lat,Lon,Mean,Median,Stdev,easting,northing,zone_number,zone_letter,logMean
228,19080,New York,NY,43.1560576,-77.60654770000002,18650,13355,23652,288078.2459140181,4781443.283171949,18,T,4.270678836144707
229,19081,New York,NY,43.16145220000001,-77.6442271,23502,17149,21515,285033.5592189945,4782138.488613507,18,T,4.371104821931509
230,19082,New York,NY,43.234879,-77.6008874,101587,92063,60124,288810.6553910141,4790182.831178718,18,T,5.006838135216649
231,19083,New York,NY,43.20340039999999,-77.60987990000002,85511,300000,52729,287971.3154934166,4786709.582074895,18,T,4.932021985278109
232,19084,New York,NY,43.20423510000001,-77.5921204,85270,300000,59613,289417.04745985137,4786757.411777413,18,T,4.9307962629833
233,19085,New York,NY,43.2109217,-77.5452573,86450,300000,63838,293246.95161510434,4787383.088343118,18,T,4.9367649976099415
234,19086,New York,NY,43.197105,-77.5516421,43462,31764,41847,292681.47339434986,4785864.4207879575,18,T,4.6381097074649125
235,19087,New York,NY,43.1738706,-77.5431522,62286,53783,38001,293292.86427868914,4783263.023885777,18,T,4.794390441426282
236,19088,New York,NY,43.22216029999999,-77.4826547,113388,102327,65057,298369.4675196109,4788478.362525357,18,T,5.0545670950370925
237,19089,New York,NY,40.6916164,-73.9776998,83112,71494,56006,586377.1838359932,4505026.920870157,18,T,4.919663733261067
238,19090,New York,NY,43.2508125,-77.4079813,102183,89799,70891,304526.01333730435,4791483.078628148,18,T,5.0093786490246535
239,19091,New York,NY,43.1873625,-77.45093409999998,103836,101408,62298,300832.532619192,4784537.752381802,18,T,5.0163479497626575
240,19092,New York,NY,43.1430975,-77.40337779999999,104059,97678,54603,304556.0416155797,4779509.662488123,18,T,5.017279648039273
241,19093,New York,NY,43.1406444,-77.51018559999999,76749,48865,65444,295861.8478478717,4779492.0710987635,18,T,4.885072725552336
242,19094,New York,NY,43.0618958,-77.44945329999999,93056,81491,72488,300545.4115462049,4770600.208414613,18,T,4.968744380506906
243,19095,New York,NY,43.0994653,-77.4430687,91750,300000,57539,301186.9094780163,4774757.390501501,18,T,4.962606072924127
244,19096,New York,NY,43.0888409,-77.4655933,83797,60196,67564,299319.10574001377,4773631.160200581,18,T,4.923228470816821
245,19097,New York,NY,43.113804,-77.52398690000003,63121,66186,36656,294649.5982025505,4776544.970097219,18,T,4.800173870604433
246,19098,New York,NY,43.0890894,-77.5288463,130820,111452,76656,294171.39164978696,4773812.148970379,18,T,5.1166741447959465
247,19099,New York,NY,42.9911314,-77.5325184,127898,300000,66347,293544.09398928354,4762942.28576854,18,T,5.106863753268685
248,19100,New York,NY,40.6330732,-74.0485191,112402,95157,75622,580463.6903691771,4498461.108898648,18,T,5.050774038824112
249,19101,New York,NY,43.1290037,-77.5400086,95207,35105,87730,293397.2090305681,4778272.415371398,18,T,4.978668880628296
250,19102,New York,NY,43.129872,-77.5840252,108616,78687,72809,289819.7399015587,4778478.3733127285,18,T,5.035893804993943
251,19103,New York,NY,43.1067086,-77.56876020000001,107384,93151,64894,290982.5408151554,4775867.6931482805,18,T,5.0309395771795815
252,19104,New York,NY,43.0845044,-77.5831821,59998,48054,46095,289732.9815502219,4773437.822826201,18,T,4.778136773659633
253,19105,New York,NY,43.0396701,-77.62673259999998,75972,58463,51571,286031.89900416904,4768568.808531133,18,T,4.880653559569096
254,19106,New York,NY,42.97132910000001,-77.6731429,116881,89405,82717,282009.5269837964,4761098.489380777,18,T,5.067743918639999
255,19107,New York,NY,43.2289273,-77.7280052,81720,63519,59596,278466.7705940191,4789850.880383049,18,T,4.91232835796041
256,19108,New York,NY,43.2420711,-77.65299870000003,55193,54478,28874,284604.4384575578,4791114.579367214,18,T,4.741884000661316
257,19109,New York,NY,43.249035600000006,-77.6401994,72047,300000,38118,285668.08977037604,4791855.150234921,18,T,4.857615901727787
258,19110,New York,NY,43.222649,-77.6507961,53422,300000,43913,284714.8698303759,4788951.880037658,18,T,4.727720143002175
259,19111,New York,NY,40.6167865,-74.0394733,79284,60997,65792,581248.4113798935,4496661.5223238235,18,T,4.8991855528559425
260,19112,New York,NY,43.2310289,-77.677947,64756,55774,41297,282539.51464802487,4789952.832284857,18,T,4.811280014392955
261,19113,New York,NY,43.1994234,-77.68300079999999,80080,79824,52297,282016.47325338697,4786455.878544348,18,T,4.903524064471262
262,19114,New York,NY,43.1719709,-77.71703029999998,63112,300000,54563,279152.55403003393,4783496.261741908,18,T,4.800111943052307
263,19115,New York,NY,43.1382879,-77.6884913,74990,300000,37096,281352.243958421,4779680.521508971,18,T,4.875003353600041
264,19116,New York,NY,43.1150547,-77.70656109999999,88984,300000,56588,279799.2175212845,4777147.6105958605,18,T,4.94931192421358
265,19117,New York,NY,43.0744693,-77.7435876,74308,62182,46869,276639.08458732197,4772738.24822331,18,T,4.871035572425769
266,19118,New York,NY,40.824997,-73.8778533,44800,29713,46311,594624.3221151943,4519936.182475021,18,T,4.6512780139981444
267,19119,New York,NY,43.3181032,-77.78504790000002,79979,71919,49778,274164.5387649613,4799907.674386818,18,T,4.902975969725023
268,19120,New York,NY,43.1574111,-77.84894059999998,95935,82639,63312,268374.9235892232,4782235.865728298,18,T,4.9819770798897745
269,19121,New York,NY,43.0772852,-77.8725573,75032,58876,54961,266149.5343028901,4773402.722018055,18,T,4.8752465228514374
270,19122,New York,NY,43.24505960000001,-77.9324553,88905,85169,49009,261925.97341977307,4792204.773116731,18,T,4.948926186294699
271,19123,New York,NY,40.6321309,-74.0274985,72410,60010,59052,582242.5174198777,4498375.9475571215,18,T,4.859798547480565
272,19124,New York,NY,43.1765843,-77.9255865,108686,300000,61401,262217.5448906232,4784580.2456019465,18,T,5.036173605592049
273,19125,New York,NY,42.9503637,-74.2080854,61660,45922,49112,564599.7378091121,4755606.987390998,18,T,4.790003520390489
274,19126,New York,NY,42.9555653,-74.1660752,67784,300000,35652,568020.9711999596,4756217.747603722,18,T,4.831127193398826
275,19127,New York,NY,43.0045635,-74.682751,45953,33415,43985,525856.538643698,4761370.39020286,18,T,4.6623138691697035
276,19128,New York,NY,42.8719351,-74.4222167,62990,49053,49625,547191.913238956,4746755.459463178,18,T,4.799271608349873
277,19129,New York,NY,40.8201073,-73.7470623,144451,300000,81501,605661.1981487819,4519542.842926136,18,T,5.159720552708278
278,19130,New York,NY,40.7863748,-73.7468768,148313,131543,81947,605730.3686726314,4515798.434661103,18,T,5.171179219678565
279,19131,New York,NY,40.7893844,-73.72031729999998,131994,120234,83153,607966.4656268368,4516164.890477128,18,T,5.120554190098916
280,19132,New York,NY,40.7751691,-73.7279751,98329,83285,74915,607343.2508614948,4514577.4587167585,18,T,4.992681622435897
281,19133,New York,NY,40.8375595,-73.7102316,95499,83268,65972,608738.7173994223,4521525.277252057,18,T,4.979998823973739
282,19134,New York,NY,40.6770199,-73.9952238,125991,120695,81624,584915.0308419182,4503389.54290796,18,T,5.100339522975195
283,19135,New York,NY,40.8240114,-73.70329509999998,157976,159711,79618,609345.7980507145,4520029.930522794,18,T,5.198591113161567
284,19136,New York,NY,40.8098223,-73.7050448,181401,205990,78949,609221.5230296361,4518452.614692113,18,T,5.258639676843618
285,19137,New York,NY,40.7849771,-73.6948789,161893,300000,72378,610120.0322428482,4515707.270307014,18,T,5.209228070945492
286,19138,New York,NY,40.8032131,-73.6283882,76406,71608,49700,615698.6945463857,4517817.274054643,18,T,4.8831274641329685
287,19139,New York,NY,40.7704286,-73.66033900000002,181057,194521,69689,613059.0935443791,4514136.191963783,18,T,5.25781532010915
288,19140,New York,NY,40.7796764,-73.60340090000003,153841,161859,84594,617848.1097569463,4515237.736523879,18,T,5.187072094248301
289,19141,New York,NY,40.7486674,-73.6919165,121840,300000,79848,610430.0918674894,4511680.279944291,18,T,5.085789890327987
290,19142,New York,NY,40.7354383,-73.6852949,89538,73625,58195,611011.1070510326,4510220.085415036,18,T,4.952007389369913
291,19143,New York,NY,40.74533579999999,-73.662178,124877,117064,70083,612946.3595351756,4511348.288223025,18,T,5.096482456845716
292,19144,New York,NY,40.7583531,-73.64422979999998,109379,300000,74631,614439.3631756521,4512816.5832517315,18,T,5.038933948509573
293,19145,New York,NY,40.6433565,-74.0013789,58146,38931,53934,584437.2878734879,4499646.791858196,18,T,4.7645198439539165
294,19146,New York,NY,40.7471425,-73.6510435,114420,300000,61578,613883.3391568314,4511563.237473026,18,T,5.05850194342965
295,19147,New York,NY,40.7487571,-73.62813349999998,89464,300000,48533,615814.7298169901,4511772.45503989,18,T,4.951648311890425
296,19148,New York,NY,40.7650481,-73.59042559999997,115670,104386,66352,618969.1220501239,4513631.363876987,18,T,5.063220735581995
297,19149,New York,NY,40.7595973,-73.58036240000001,100790,78593,68941,619828.2804700432,4513039.966285427,18,T,5.003417445202194
298,19150,New York,NY,40.7595706,-73.5730887,57249,54996,38016,620442.303563767,4513046.961974922,18,T,4.757767905015857
299,19151,New York,NY,40.7249464,-73.6974348,83430,300000,52783,610003.291072591,4509040.112965548,18,T,4.9213222435838215
300,19152,New York,NY,40.7257277,-73.68558780000002,124149,300000,65717,611002.5132972896,4509141.754133546,18,T,5.093943225733265
301,19153,New York,NY,40.7022044,-73.72209740000002,127080,300000,64371,607957.1841299143,4506484.959917637,18,T,5.10407720615511
302,19154,New York,NY,40.6921611,-73.7035213,126599,300000,67900,609542.9856221281,4505393.069407561,18,T,5.102430275221644
303,19155,New York,NY,40.711805700000006,-73.68290390000001,88586,61004,78929,611252.3552032307,4507599.690630923,18,T,4.947365092054453
304,19156,New York,NY,40.6422528,-73.99567490000003,40124,27801,38248,584920.9897096866,4499529.766950465,18,T,4.603404221739564
305,19157,New York,NY,40.6986329,-73.6853916,83236,300000,49088,611064.1036160932,4506134.253213993,18,T,4.920311201529162
306,19158,New York,NY,40.6956088,-73.67342059999999,116093,118223,67165,612080.5645525604,4505813.7569932435,18,T,5.064806034096679
307,19159,New York,NY,40.7121148,-73.660449,98509,300000,71853,613148.6021524775,4507662.690781361,18,T,4.993475910414162
308,19160,New York,NY,40.7014128,-73.65321390000003,114680,107215,70569,613777.966242263,4506484.024772554,18,T,5.059487684274447
309,19161,New York,NY,40.6777325,-73.64971800000002,110292,112643,66981,614113.7087124261,4503859.851740437,18,T,5.042544012151361
310,19162,New York,NY,40.7292071,-73.6506968,137028,300000,75834,613943.2141104265,4509572.695570103,18,T,5.136809319003193
311,19163,New York,NY,40.720353,-73.63895240000002,172942,300000,84801,614950.2451486636,4508605.120713809,18,T,5.237900477097921
312,19164,New York,NY,40.7109138,-73.63517709999998,106293,84266,66687,615285.3901329902,4507562.235997274,18,T,5.026504664697579
313,19165,New York,NY,40.7159549,-73.61408349999998,61897,43547,44924,617058.3690410776,4508149.7458135635,18,T,4.7916696003122174
314,19166,New York,NY,40.6948293,-73.6167087,135222,300000,62376,616873.5628083954,4505801.124375649,18,T,5.131047355076954
315,19167,New York,NY,40.6817476,-73.9828507,76721,53414,74519,585954.6418865554,4503926.373124325,18,T,4.88491425489842
316,19168,New York,NY,40.7096428,-73.60271479999999,131859,300000,57961,618029.7780091413,4507464.263048754,18,T,5.120109777792268
317,19169,New York,NY,40.7046344,-73.59395090000002,79534,77217,64502,618778.9941061503,4506920.100867739,18,T,4.900552824955497
318,19170,New York,NY,40.6935666,-73.5881433,95388,300000,55824,619289.3645557718,4505699.347626667,18,T,4.979493743031352
319,19171,New York,NY,40.7367622,-73.57023609999997,131929,300000,68421,620724.3426210148,4510518.925784522,18,T,5.120340270570156
320,19172,New York,NY,40.707417,-73.5745946,48585,29005,53497,620409.1967287185,4507255.350265881,18,T,4.686502207065858
321,19173,New York,NY,40.70624829999999,-73.5557891,98516,300000,81850,621999.949757011,4507151.565272034,18,T,4.993506770065218
322,19174,New York,NY,40.7191361,-73.55414640000002,107587,300000,63232,622115.1679482574,4508584.513763952,18,T,5.031759797637521
323,19175,New York,NY,40.6935665,-73.56339320000002,95895,300000,61160,621380.5945527601,4505733.237041077,18,T,4.981795963489546
324,19176,New York,NY,40.7397927,-73.5254468,105976,113661,53136,624500.6690926212,4510917.90782855,18,T,5.025207523305207
325,19177,New York,NY,40.7376174,-73.503282,101981,300000,55709,626376.2865700017,4510708.104265802,18,T,5.008519266234638
326,19178,New York,NY,40.6268984,-74.0225939,85264,68875,65070,582663.7485034778,4497799.711385023,18,T,4.930765702896837
327,19179,New York,NY,40.7265443,-73.5003762,102741,77827,67780,626642.6463794768,4509483.066869865,18,T,5.011743788489431
328,19180,New York,NY,40.7206369,-73.5137848,87235,300000,69958,625521.357216279,4508808.032158523,18,T,4.940690765404613
329,19181,New York,NY,40.7121544,-73.49635909999998,104938,102414,63643,627009.2548733958,4507891.448884667,18,T,5.020932782777882
330,19182,New York,NY,40.6965204,-73.5055678,97523,83262,61621,626260.9174210221,4506142.6489740815,18,T,4.989107052571419
331,19183,New York,NY,40.6820805,-73.71454940000002,107354,300000,59561,608627.5376987688,4504260.354059932,18,T,5.0308182308455205
332,19184,New York,NY,40.6773176,-73.6740082,121934,300000,72810,612061.557658565,4503782.538808255,18,T,5.086124820905671
333,19185,New York,NY,40.6670051,-73.71886190000002,134467,300000,75932,608287.4913008991,4502581.550780488,18,T,5.12861571574098
334,19186,New York,NY,40.6703756,-73.69101529999998,104613,113199,54519,610635.7002060715,4502990.377717871,18,T,5.019585656591041
335,19187,New York,NY,40.6531331,-73.69624240000002,81568,71023,47321,610222.2770573171,4501069.767378515,18,T,4.911519813789173
336,19188,New York,NY,40.6557909,-73.7185419,164145,182895,80449,608332.684390428,4501337.08811255,18,T,5.215227658277777
337,19189,New York,NY,40.616707700000006,-74.012961,85413,56921,76671,583491.1486054935,4496677.59047054,18,T,4.93152397605892
338,19190,New York,NY,40.6252035,-73.7278329,140511,300000,70293,607596.3267493835,4497930.274285907,18,T,5.14771032461335
339,19191,New York,NY,40.63862039999999,-73.7212504,151136,300000,70668,608131.4208074668,4499427.710203695,18,T,5.1793679238966055
340,19192,New York,NY,40.6299339,-73.6933835,176337,300000,79677,610502.2385818379,4498498.081365404,18,T,5.246343447919744
341,19193,New York,NY,40.6419957,-73.6943933,125108,300000,72251,610396.9626577414,4499835.756377805,18,T,5.097285081434183
342,19194,New York,NY,40.6531902,-73.6758303,72112,60309,47697,611947.9081160551,4501101.89339105,18,T,4.858007540726902
343,19195,New York,NY,40.6458189,-73.6664223,143493,300000,74690,612755.7098920536,4500295.645508301,18,T,5.156830715456606
344,19196,New York,NY,40.6542323,-73.64839609999999,89071,66354,69013,614265.5363687573,4501252.864481592,18,T,4.949736328166655
345,19197,New York,NY,40.66149220000001,-73.64137020000003,126874,300000,88071,614847.0745340842,4502067.923293989,18,T,5.1033726322331034
346,19198,New York,NY,40.6813399,-73.623334,100078,300000,54284,616337.2392613061,4504294.895810417,18,T,5.000338617652162
347,19199,New York,NY,40.6272092,-73.6533873,112845,104987,74388,613889.4928946443,4498246.629739253,18,T,5.052482320874869
348,19200,New York,NY,40.6189797,-74.02687209999998,76483,60833,57847,582311.6371409821,4496916.687940487,18,T,4.8835649145438405
349,19201,New York,NY,40.6304882,-73.64364559999999,137228,300000,83827,614707.806912994,4498623.27899648,18,T,5.137442733854849
350,19202,New York,NY,40.6375195,-73.628331,109641,300000,61585,615990.8398084817,4499423.887170631,18,T,5.039972987944635
351,19203,New York,NY,40.6693142,-73.61080059999998,96739,300000,76034,617417.5249143261,4502976.612589798,18,T,4.985601593733369
352,19204,New York,NY,40.6465468,-73.6098142,84197,300000,61286,617540.8614717759,4500450.5697972765,18,T,4.925296617548857
353,19205,New York,NY,40.6792734,-73.59149140000002,85433,89213,48026,619031.904538186,4504108.139772446,18,T,4.931625656984171
354,19206,New York,NY,40.66870820000001,-73.5907793,74878,300000,41065,619110.8898643373,4502936.279502143,18,T,4.874354235829357
355,19207,New York,NY,40.6633563,-73.5837561,61631,30584,65420,619714.0983925317,4502351.7153878035,18,T,4.789799214476717
356,19208,New York,NY,40.64991679999999,-73.58094809999999,55900,33635,55086,619975.5427866871,4500863.650156052,18,T,4.747411807886423
357,19209,New York,NY,40.6364669,-73.57924659999998,117305,92140,80021,620143.5223985236,4499372.92873588,18,T,5.069316523847247
358,19210,New York,NY,40.6833768,-73.5424561,95973,87439,62019,623168.4161666981,4504631.227336213,18,T,4.982149070536626
359,19211,New York,NY,40.6101331,-74.01263399999998,81104,68856,65434,583526.9967634357,4495948.09008396,18,T,4.909042273879327
360,19212,New York,NY,40.6887431,-73.53117320000001,94312,300000,67097,624111.9411040639,4505242.811162331,18,T,4.974566954690861
