,State_Name,State_ab,Lat,Lon,Mean,Median,Stdev,easting,northing,zone_number,zone_letter
20719,New York,NY,41.6822758,-73.88754890000001,82918,300000,44459,592588.1174727604,4615098.419984686,18,T
20806,New York,NY,44.37279829999999,-73.892043,71151,59777,52405,588271.5053589286,4913876.976820342,18,T
20807,New York,NY,44.2939648,-73.5215464,67668,54045,58427,617947.2317356284,4905586.524806261,18,T
20808,New York,NY,44.054966799999995,-73.53261859999999,96328,68697,57471,617537.7772540189,4879024.603392363,18,T
20809,New York,NY,43.8554331,-73.7616287,47166,30134,38811,599526.3998670524,4856561.572803793,18,T
20810,New York,NY,44.939463399999994,-74.4801977,46446,40129,33926,541011.4917230918,4976356.9955941625,18,T
20811,New York,NY,44.7849676,-74.25841679999999,44806,37020,35266,558666.3202478959,4959330.937062413,18,T
20812,New York,NY,44.5271055,-74.4235285,108132,88223,71078,545806.9636613849,4930581.597245945,18,T
20813,New York,NY,44.3090909,-74.2404396,86262,300000,68106,560580.0910069292,4906484.321378727,18,T
20814,New York,NY,43.0621366,-74.2456371,65562,57218,40925,561425.004844221,4767991.102299812,18,T
20815,New York,NY,43.1185715,-74.6244437,58706,46422,46126,530552.0627044931,4774050.536782849,18,T
20817,New York,NY,43.0535726,-74.3576989,47579,43165,30787,552307.4736865725,4766964.130470684,18,T
20818,New York,NY,43.064629,-74.3324559,67288,57987,56314,554353.4426712549,4768207.985914855,18,T
20819,New York,NY,43.0077877,-74.3768236,80067,60440,68749,550787.7370531432,4761868.004160748,18,T
20820,New York,NY,43.0763326,-74.152367,64742,55954,46446,569003.7558997426,4769640.074466671,18,T
20823,New York,NY,42.1465916,-77.8149561,55285,47207,42803,267398.39744066144,4669888.150530291,18,T
20827,New York,NY,42.420048200000004,-73.8625875,99090,300000,65665,593576.3231256003,4697041.997154853,18,T
20829,New York,NY,42.1655144,-74.1523619,65669,20312,90257,570017.4185714916,4668501.0460348325,18,T
20830,New York,NY,42.2811931,-74.0328877,70839,300000,51810,579740.7192470926,4681450.325946049,18,T
20831,New York,NY,42.2765146,-73.85924,60693,48938,49027,594065.5149187236,4681108.050894314,18,T
20832,New York,NY,42.1910934,-73.91636,67640,52252,55289,589476.0120697048,4671561.76451658,18,T
20833,New York,NY,42.9179832,-75.05449490000001,64309,53713,44709,495552.3071969584,4751708.475916651,18,T
20834,New York,NY,43.0434447,-75.1518554,70075,62182,50376,487631.23972629494,4765650.462368898,18,T
20835,New York,NY,43.0093769,-75.0071392,42490,36297,33079,499418.18407303013,4761856.110633137,18,T
20836,New York,NY,42.964074,-74.8279088,69317,59873,49323,514035.0409843709,4756839.652823937,18,T
20837,New York,NY,43.0456953,-75.0278155,73469,65609,47586,497734.485255296,4765889.577298911,18,T
20838,New York,NY,43.1717791,-74.96291009999999,68238,59899,43217,503014.7012853455,4779891.528130423,18,T
20840,New York,NY,43.737246899999995,-74.9352952,96425,300000,69244,505210.4888491641,4842692.14060851,18,T
20841,New York,NY,44.0856691,-76.2328827,59350,44764,50950,401296.8081783505,4882126.876551727,18,T
20842,New York,NY,44.122623600000004,-75.9227047,83940,300000,52214,426175.3992892334,4885906.389073794,18,T
20843,New York,NY,44.054446500000005,-75.799726,0,0,0,435941.26979847613,4878230.993244834,18,T
20844,New York,NY,44.0423316,-75.75087979999999,117568,300000,35106,439841.6385403801,4876848.586009222,18,T
20845,New York,NY,43.978858100000004,-75.78168559999999,66154,59901,44527,437306.729506387,4869821.635774214,18,T
20846,New York,NY,43.985673,-75.8920376,55087,49355,46218,428464.36383005924,4870668.324107452,18,T
20847,New York,NY,43.9805388,-76.01914350000001,70621,60808,46180,418264.2120747436,4870216.152427856,18,T
20848,New York,NY,43.96205689999999,-75.92303620000001,66532,53100,64715,425949.1266429366,4868072.682796679,18,T
20849,New York,NY,43.8758922,-75.8685168,83765,72800,52330,430222.34386051307,4858455.178875979,18,T
20851,New York,NY,40.700215,-73.9938088,86787,61584,70243,585005.134212787,4505965.707992154,18,T
20852,New York,NY,40.6951344,-73.99286140000001,95907,79978,72492,585091.6387665758,4505402.646748254,18,T
20853,New York,NY,40.6942526,-73.9829865,136668,119983,68497,585927.100596189,4505314.371883696,18,T
20854,New York,NY,40.6434585,-74.0216933,47261,27619,53633,582719.4746993855,4499638.810741049,18,T
20855,New York,NY,40.6916164,-73.9776998,84742,74630,56915,586377.1838359932,4505026.920870157,18,T
20856,New York,NY,40.6853252,-73.9761803,61384,48591,55105,586513.7095195916,4504330.053702174,18,T
20857,New York,NY,40.6865997,-73.9850537,116604,300000,73086,585762.2530798342,4504462.833269476,18,T
20858,New York,NY,40.688146,-73.995287,125893,118200,81267,584895.5703423431,4504624.545237874,18,T
20859,New York,NY,40.6245708,-74.0488811,0,0,0,580443.2795770209,4497516.971677667,18,T
20860,New York,NY,40.618244,-74.04637779999999,83499,79355,58487,580662.616445145,4496816.959705718,18,T
20862,New York,NY,40.616786499999996,-74.0394733,64097,43576,58291,581248.4113798935,4496661.522323824,18,T
20863,New York,NY,40.679407299999994,-74.006119,72424,64504,52475,583991.2514831957,4503644.089384277,18,T
20864,New York,NY,40.6289253,-74.0288094,81649,64888,64931,582135.5836098791,4498018.885878318,18,T
20865,New York,NY,40.6321309,-74.0274985,82282,59208,70672,582242.5174198777,4498375.9475571215,18,T
20866,New York,NY,40.6351749,-74.0262304,49204,25925,49556,582346.019543865,4498715.032664364,18,T
20867,New York,NY,40.683021000000004,-73.9861157,25154,15193,22702,585677.0965303961,4504064.540027885,18,T
20868,New York,NY,40.681295299999995,-73.99201629999999,159813,300000,102982,585180.6625013058,4503867.241305524,18,T
20869,New York,NY,40.64632039999999,-74.012337,54610,33420,50303,583507.0292706082,4499965.337901202,18,T
20870,New York,NY,40.6538976,-74.0044859,59226,47512,55894,584161.3297081157,4500813.931451312,18,T
20871,New York,NY,40.645316799999996,-73.99933840000001,37734,30364,29771,584607.3470615394,4499866.356297989,18,T
20873,New York,NY,40.6437764,-74.0081153,34886,27027,28655,583867.1647115372,4499686.957726155,18,T
20874,New York,NY,40.6392844,-74.01278719999999,60059,300000,34984,583477.730375213,4499183.878490242,18,T
20875,New York,NY,40.641116,-74.00371059999999,49476,34115,52011,584242.947613236,4499395.848954759,18,T
20876,New York,NY,40.6394233,-73.9992118,70820,60727,49439,584625.4950763601,4499212.269032407,18,T
20877,New York,NY,40.675401799999996,-73.98897029999999,80681,73722,50561,585445.5971945105,4503215.984647216,18,T
20878,New York,NY,40.634819,-74.0190415,59495,43974,45329,582954.3925622088,4498682.28018549,18,T
20879,New York,NY,40.680769299999994,-73.9760267,124185,109809,78686,586532.5815384681,4503824.472386856,18,T
20880,New York,NY,40.6279744,-74.0156708,92798,65814,72821,583247.9396504944,4497925.680056531,18,T
20881,New York,NY,40.672810999999996,-73.98331329999999,142939,138560,82617,585927.0237576615,4502933.905278317,18,T
20882,New York,NY,40.6243111,-74.02551740000001,92449,70935,74694,582419.6717389554,4497509.766230552,18,T
20884,New York,NY,40.622504600000006,-74.0224901,84291,78767,68673,582677.9458849464,4497312.076308539,18,T
20885,New York,NY,40.659855799999995,-73.989672,83334,50495,68612,585406.1256437831,4501489.608028326,18,T
20886,New York,NY,40.615378299999996,-74.01075859999999,94679,74325,77232,583679.1057374935,4496532.112740892,18,T
20887,New York,NY,40.668100200000005,-73.9805759,133294,125248,63424,586164.4477148321,4502413.6586333625,18,T
20888,New York,NY,40.673052399999996,-73.9764165,124424,111087,75962,586509.6160588488,4502967.466850178,18,T
20889,New York,NY,40.679888500000004,-73.9731895,118734,98702,88808,586773.4900836472,4503729.495616805,18,T
20890,New York,NY,40.6699761,-73.9740401,101767,70542,83105,586714.4497343941,4502628.321017989,18,T
20891,New York,NY,40.602965399999995,-74.0172662,0,0,0,583144.0093282885,4495148.057965468,18,T
20892,New York,NY,40.6569638,-73.9768619,124552,300000,82514,586492.7556984772,4501181.101878007,18,T
20893,New York,NY,40.6019273,-74.00880409999999,0,0,0,583861.2522553778,4495040.851411198,18,T
20895,New York,NY,40.6083001,-74.0071512,57414,39233,51906,583993.1208648046,4495749.8365132855,18,T
20896,New York,NY,40.6137054,-74.0071447,95780,81937,69286,583986.9022158539,4496349.855651355,18,T
20897,New York,NY,40.6174779,-74.00274,75968,58055,55677,584354.7618868058,4496772.833544957,18,T
20898,New York,NY,40.6912795,-73.9626407,64925,51878,52625,587650.0344600567,4505004.435536622,18,T
20899,New York,NY,40.6234234,-74.00418499999999,56729,45511,47106,584225.0638158437,4497431.42815776,18,T
20900,New York,NY,40.6840329,-73.9669265,71061,66534,46779,587297.3633351017,4504195.751670854,18,T
20901,New York,NY,40.62202,-74.0110215,105002,100049,68427,583648.5813063153,4497269.122589472,18,T
20902,New York,NY,40.6749547,-73.9666124,98324,100957,60027,587335.7546227237,4503188.328604671,18,T
20903,New York,NY,40.697165999999996,-73.9750259,65324,45702,60120,586595.9268812813,4505645.593320257,18,T
20904,New York,NY,40.6733751,-73.96329,49970,39119,45362,587618.6167664576,4503016.290057658,18,T
20906,New York,NY,40.6343541,-73.9978229,63636,42548,59629,584749.3513927371,4498650.899181636,18,T
20907,New York,NY,40.676167,-73.954356,67844,51185,59776,588370.0089669472,4503335.151561691,18,T
20908,New York,NY,40.6815084,-73.9572531,89025,61528,71210,588118.1291219173,4503925.170757867,18,T
20909,New York,NY,40.68513170000001,-73.9567616,73121,65713,64656,588154.8899187953,4504327.872347391,18,T
20910,New York,NY,40.6360998,-73.9862206,31285,300000,29175,585728.2852362503,4498855.922999777,18,T
20911,New York,NY,40.6321905,-73.9896876,47472,33179,44549,585440.0841384423,4498418.5978537295,18,T
20912,New York,NY,40.6922221,-73.9538035,76176,62768,61857,588395.4864460481,4505117.922944162,18,T
20913,New York,NY,40.682881,-73.9519012,71584,55610,50529,588568.5861266751,4504082.917684493,18,T
20914,New York,NY,40.621362899999994,-73.98999309999999,61235,47755,51792,585428.0453299887,4497216.384086618,18,T
20915,New York,NY,40.6198289,-73.99213909999999,52292,35761,40575,585248.4805310436,4497044.021483395,18,T
20917,New York,NY,40.6973922,-73.95128620000001,26673,24335,19518,588601.3322574726,4505694.372736245,18,T
20918,New York,NY,40.6949675,-73.946224,62222,42987,61407,589032.2513328565,4505430.3327589305,18,T
20919,New York,NY,40.618728499999996,-73.9970786,78804,50024,66749,584832.0654796445,4496917.098319043,18,T
20920,New York,NY,40.6869045,-73.9446206,68875,60073,54220,589178.4730908924,4504536.914308255,18,T
20921,New York,NY,40.6104494,-73.99036190000001,61680,51030,57252,585410.7495231801,4496004.575906201,18,T
20922,New York,NY,40.6081765,-73.99273840000001,72333,61248,52109,585212.5926656837,4495749.970032334,18,T
20923,New York,NY,40.6838975,-73.93817890000001,57504,53364,47773,589726.8327114988,4504209.675489798,18,T
20924,New York,NY,40.6897594,-73.9393446,58928,38554,46927,589620.4722191204,4504859.193986064,18,T
20925,New York,NY,40.60025,-74.0054401,0,0,0,584147.9752154197,4494857.873939623,18,T
20926,New York,NY,40.6994266,-73.9420913,99738,300000,70337,589375.4639582931,4505929.517895019,18,T
20928,New York,NY,40.69563529999999,-73.9354275,36631,26562,41350,589943.5521395322,4505515.45937025,18,T
20929,New York,NY,40.603174100000004,-73.9943478,61977,52869,45015,585082.782132138,4495193.124125991,18,T
20930,New York,NY,40.6874968,-73.9329582,88046,56010,81342,590163.1527635712,4504614.564114784,18,T
20931,New York,NY,40.6009574,-73.9930188,70742,63591,53668,585198.0381620973,4494948.345938144,18,T
20932,New York,NY,40.5974031,-73.9887444,91310,79549,68588,585564.2218653923,4494557.948543159,18,T
20933,New York,NY,40.590283899999996,-73.99650030000001,0,0,0,584916.9773730887,4493760.177604566,18,T
20934,New York,NY,40.8175801,-73.8660962,30247,18313,37674,595626.4042251467,4519125.600267849,18,T
20935,New York,NY,40.675583,-73.9262196,33089,17045,33271,590748.7208812729,4503298.993129566,18,T
20936,New York,NY,40.6765714,-73.94430290000001,49176,35937,52499,589219.0971952901,4503390.198475105,18,T
20937,New York,NY,40.6769132,-73.9499243,61439,55965,54624,588743.5598911878,4503422.449401763,18,T
20938,New York,NY,40.6668692,-73.95218340000001,54976,40018,53599,588565.9266721866,4502305.226783013,18,T
20940,New York,NY,40.5765299,-73.9882138,53633,44938,33744,585635.7405285765,4492241.4513463285,18,T
20941,New York,NY,40.5763672,-73.99768470000001,56102,42970,61647,584834.3335247687,4492214.22540092,18,T
20942,New York,NY,40.6641582,-73.94200740000001,42578,32617,36075,589429.6819973143,4502014.591278167,18,T
20943,New York,NY,40.5759939,-74.0085888,95005,78502,69374,583911.880260996,4492162.341832585,18,T
20944,New York,NY,40.6712119,-73.94201509999999,27137,14959,33218,589419.6079309883,4502797.586206117,18,T
20945,New York,NY,40.574107700000006,-73.9968627,19928,14349,20223,584906.7639404997,4491964.204076929,18,T
20946,New York,NY,40.58119620000001,-73.9833532,61091,44026,56319,586041.1603020737,4492764.167092277,18,T
20947,New York,NY,40.5701691,-73.9788364,0,0,0,586437.625477749,4491544.537142393,18,T
20948,New York,NY,40.664405,-73.93347220000001,57966,52741,48055,590150.8231751971,4502050.704722625,18,T
20949,New York,NY,40.5757847,-73.9655708,66646,30065,77902,587553.2064440221,4492180.993647621,18,T
20951,New York,NY,40.578117,-73.9640009,65950,54994,59638,587683.0383692741,4492441.450417386,18,T
20952,New York,NY,40.5828706,-73.9637677,52247,43965,38587,587696.5671493104,4492969.3522718465,18,T
20953,New York,NY,40.5878492,-73.963165,77740,62614,58525,587741.0676216357,4493522.598716974,18,T
20954,New York,NY,40.683948799999996,-73.91521540000001,47378,28699,47155,591667.2768840136,4504239.069602275,18,T
20955,New York,NY,40.68762,-73.9215167,62648,46432,50907,591129.7887934927,4504640.042591739,18,T
20956,New York,NY,40.681047799999995,-73.9254263,25383,15637,24418,590808.3498149066,4503906.439451931,18,T
20957,New York,NY,40.6874554,-73.9267891,27004,16423,31311,590684.4962204177,4504616.316543475,18,T
20958,New York,NY,40.5929248,-73.96925159999999,67932,69530,56788,587219.3913164244,4494079.965291246,18,T
20959,New York,NY,40.699795,-73.933655,54724,49140,42524,590087.7052585111,4505979.029440855,18,T
20960,New York,NY,40.6929683,-73.9247375,40142,17438,47726,590850.3674614157,4505230.403389482,18,T
20962,New York,NY,40.6902356,-73.917553,47778,29396,48912,591461.1433509807,4504934.509300626,18,T
20963,New York,NY,40.6845226,-73.9082094,39345,28047,37720,592258.5226702286,4504310.096631103,18,T
20964,New York,NY,40.684294,-73.90120859999999,0,0,0,592850.4327717758,4504292.093808408,18,T
20965,New York,NY,40.6878787,-73.9071509,29406,16442,33176,592343.336686696,4504683.757338467,18,T
20966,New York,NY,40.6024233,-73.9679363,55517,28980,71708,587318.330116497,4495135.645502823,18,T
20967,New York,NY,40.6054,-73.96485159999999,46868,39180,37723,587575.4315970745,4495469.137481085,18,T
20968,New York,NY,40.6970293,-73.92403840000001,66517,62611,51711,590903.9159375863,4505681.924165476,18,T
20969,New York,NY,40.7014485,-73.9309587,58993,48199,45430,590313.2664250223,4506165.347318529,18,T
20970,New York,NY,40.6056458,-73.98432659999999,49779,42088,40934,585927.4694533683,4495477.228457001,18,T
20971,New York,NY,40.6996605,-73.919698,55790,46470,42610,591267.0349589924,4505978.504866155,18,T
20973,New York,NY,40.6100424,-73.9769277,59701,41984,53335,586547.7649132571,4495972.520719109,18,T
20974,New York,NY,40.693245000000005,-73.9084239,40674,42903,22701,592228.3689111106,4505278.114937935,18,T
20975,New York,NY,40.6130385,-73.970977,50234,32647,51439,587047.289860274,4496310.970691577,18,T
20976,New York,NY,40.6157674,-73.96932199999999,72847,45218,65271,587183.744637548,4496615.529996349,18,T
20977,New York,NY,40.6180934,-73.9732468,80586,57268,75267,586848.7328151935,4496869.846422933,18,T
20978,New York,NY,40.7065844,-73.9289569,74514,61385,61526,590475.4316673641,4506737.526558886,18,T
20979,New York,NY,40.6276229,-73.97351640000001,55584,44950,49295,586813.5879411269,4497927.402115324,18,T
20980,New York,NY,40.627036100000005,-73.9841274,61580,53597,48522,585916.9131771566,4497851.848444933,18,T
20981,New York,NY,40.6333984,-73.97887440000001,69498,39300,59005,586352.9931969744,4498563.238862478,18,T
20982,New York,NY,40.6332088,-73.9695313,37898,32062,35504,587143.3658218933,4498551.405418244,18,T
20983,New York,NY,44.054966799999995,-73.53261859999999,60607,52647,43672,617537.7772540189,4879024.603392363,18,T
20984,New York,NY,40.640476899999996,-73.97620859999999,56018,42290,42065,586569.2893441614,4499351.6093663685,18,T
20985,New York,NY,40.7035729,-73.94409990000001,39877,30522,42953,589200.2361352319,4506387.743020378,18,T
20986,New York,NY,40.6429642,-73.9738207,61917,48377,51093,586767.986421218,4499630.065776636,18,T
20987,New York,NY,40.7162166,-73.944594,73987,59109,59838,589141.6305096747,4507790.77728128,18,T
20988,New York,NY,40.648263299999996,-73.9774137,91731,89072,58825,586457.3382895212,4500214.755965044,18,T
20989,New York,NY,40.648719299999996,-73.97352009999999,112644,110772,67263,586785.9478771682,4500269.209458697,18,T
